input_text,vibe_label
"Categories: Tuscan, Seafood, Wine Bars, Restaurants, Bars, Nightlife, Italian | Review: One of best affordable Italian restaurants in town!  

We've been coming here for over 8 years now.  The food and service here is always good.

We love the:

GRIGLIATA D'ASPARAGI 
Grilled asparagus, wrapped with pancetta, Parmesan, balsamic vinegar.

CIOTOLA DI MARE 
Fresh clams, mussels and shrimp in a tomato and saffron broth.  I usually get two servings of this for my dinner--the best!  Or you can get one serving with pasta.

RAVIOLI AL BURRO E SALVIA  
Pasta pillows filled with spinach and ricotta with browned butter and sage sauce.

We've tried various items on the menu and have yet to be disappointed.  Everything from beef, chicken to fish.  You can't go wrong here.",date_night
"Categories: Desserts, Food, Gluten-Free, Burgers, Restaurants, Italian | Review: I've eaten at the Goleta location twice since it opened, once for lunch and once for dinner, and really enjoyed it both times.  The food was delicious and the prices are reasonable.  I think this will become a go-to place for us when we want Italian food.",casual_hangout
"Categories: Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services | Review: I had a fabulous salad for lunch here three weeks ago. The smoked salmon was light and delicious. The grilled shrimp was cooked perfectly - tender, juicy and sweet. Nothing worse than overcooked shrimp.The watercress was such a nice departure from your usual mixed greens and the dressing was creamy yet light and not overpowering. Wish I lived closer to try this again as well as other items from their menu.",late_night
"Categories: Tapas Bars, Nightlife, Salad, Restaurants, Cocktail Bars, Bars, Wine Bars, Cafes, Pizza, American (New) | Review: Great comfortable setup....food, service & atmosphere is very enjoyable. Our waitress was above & beyond accommodating. Heck, you can even order off the Wine Cask menu too. Which we did, and had a balance of both.",date_night
"Categories: Steakhouses, Cafes, American (Traditional), Seafood, Breakfast & Brunch, Restaurants, Sandwiches | Review: Joe's Cafe is the best place for cocktails in Santa Barbara hands down. Saying their drinks are strong is an understatement. You can get your night started on just one or two of their drinks. Their bartenders are friendly.

The ambiance is simple yet elegant, and there is always plenty of room to sit and have a conversation. Start your night off here and you can't go wrong.",upscale
"Categories: Cocktail Bars, Fish & Chips, Nightlife, Seafood, Restaurants, Bars | Review: Great service!  Clam chowder better than what I have had in Boston.  Fish and Chips light and crispy.  Incredible view!  Great for solo eaters as they have a fantastic bar overlooking the harbor.  I will be back!",trendy
"Categories: Seafood, American (Traditional), Breakfast & Brunch, Restaurants | Review: I would have given this place more stars for the service. Our waiter, Everdardo, was very kind and attentive, as was the rest of the support staff.

However, the food didn't taste as fresh as I would expect from a restaurant on the Pier. I ordered the Combo Fish and Chips with Shrimp. It comes with a piece of fish and 4 shrimp, with Cole slaw and and fries on the side. The fries were good, the Cole slaw was average. My issues were with the shrimp and fish. The first shrimp was OK but the second one I got was just so gross that I had to spit it out into a napkin and I couldn't eat the other 2 shrimp. The fish was extremely fishy. I know that sounds stupid but if you are a fish eater you understand. It tasted like it had been sitting in a fridge for a while and wasn't fresh. Now I feel sick and hungry. Which brings me to price. its was $18 for my meal, which is a bit pricey for what it is.

Bottom line, I wouldn't recommend the fish/shrimp and chips here. My family seemed to enjoy their sandwiches though.",family_friendly
"Categories: Modern European, Nightlife, Bars, Restaurants, Bakeries, Wine Bars, Food, Scandinavian, Breakfast & Brunch | Review: This review is only for their princess cake. Such a disappointment for a $12 slice of cake. I love princess cake and always look for a good one. I was so excited to see this bakery but what a disappointment. Don't waste your $12. Sad.",date_night
"Categories: Cafes, Burgers, American (Traditional), Tacos, Seafood, Restaurants, Mexican | Review: I used to live in those condos overlooking Ledbetter Beach so it was an easy hop to Shoreline Beach Cafe.  I also spent my summers in SB while growing up on a boat in the harbor so hit this place up with my parents frequently.  

We would usually grab shrimp or fish tacos to go (it's a lot faster) and take them to our beach towels away from everyone else.  But once an adult, on a nice afternoon, we would eat outside at the tables and order a few cocktails or beer and some apps.  It can get really busy here, so if you don't want to wait, hit up the takeout bar.",casual_hangout
"Categories: Diners, Salad, American (Traditional), Breakfast & Brunch, Restaurants | Review: Anyone traveling to Santa Barbara must try Sambo's! Not only is the spot iconic. It was excellent food and even better service. There may be a line out the door but it's totally worth the wait!",family_friendly
"Categories: Restaurants, American (New), Seafood, Steakhouses | Review: What a treat! My husband and I looked for a romantic location for a dinner during our Santa Barbara stay, and The Stonehouse turned out to be exactly what we wanted. Delicious cocktails and dinner, more than professional and attentive staff, and a great romantic ambience. Definitely worth paying for a nice dinner to experience The Stonehouse and San Ysidro Ranch. The only thing we will do differently next time is come earlier to enjoy more time in the lounge or gardens before dinner!",upscale
"Categories: Restaurants, Soup, Japanese, Sushi Bars | Review: I have been here 4 times; twice for lunch and twice for celebratory dinners. As with most Japanese food, it's expensive! Since we were celebrating birthdays and I love sashimi and rarely get it, I have ordered the sashimi combo twice. Both times it was presented beautifully and extremely fresh. The sake sampler is fun and ""pretty""...the lighting is nice...the seating is mostly bench-style and hard chairs (not a comfy/cozy place to relax). The buzz of the crowd gets loud and it kind of feels like you are eating communally. The service is a bit odd...it seems like they do team service which is managed by the owner. This can mean you get a lot of service or next to none at all...it's very inconsistent. 
So why do I say ""very good""? Really because we have lost any other ""nice"" restaurant to go for a ""date night"" out here in west Goleta (baring the Bacara). Once they have some competition I think they will have to step up their service and comfort. The food is great.",date_night
"Categories: Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services | Review: I attended a small wedding reception at Jane and was very impressed. The staff was extremely courteous and anticipated every need. The food was a generous portion and absolutely delicious. Comfortable atmosphere, but more geared towards adults (although they did have a child's menu with a good selection). I would love to come back for a romantic dinner. Very small, so call ahead.",date_night
"Categories: Restaurants, Vegetarian, Tex-Mex, Sandwiches | Review: Have been to this location many times for lunch.  Usually get the Old Town salad which is good.  But tonight, food was awful!!  Maybe a new chef...but I hesitate to call the cook that.  Had veggie quesadilla.  Did it have any cheese at all?  Less than al dente veggies--so hard, no flavor, except overpowering spicy sauce of some description that had to come from a can. Awful.  Lukewarm potato cream soup..which hostess had suggested. Now, over 2 hrs. later, STILL too much salty leftover taste.  Hunk of tasteless bread, made partially better by totally dunking in the soup...ugh.. Husband had a Cobb salad...asked for it tossed, so had to send it back to toss.  Basically tasteless.  Lots of lettuce, not much else.  Noisy, hard benches.  Do not go if U want any semblance of relaxation at evening.  I sit outside at lunch time, and it's okay for a quick bite.  Felt totally ripped off and will not return ever for dinner, regardless of the easy parking and access.  Actually went to McDonald's (where we haven't been in probably 10 yrs. or more!) to get an ice cream cone to remove the taste of the dinner.",casual_hangout
"Categories: Wine Bars, Restaurants, Indian, Australian, Bars, American (New), Nightlife | Review: So I think I was thinking this restaurant would be like their sister restaurant in NYC.  It was not!!  The overall service was very disappointing.  We ordered the tandoori chicken (outstanding) Dal, rice, Naan.  No comment cause I never ate it and only got it because I had to ask for it three times.  So really how long does it take to deliver Naan when it was going out to every  table around us.  

So I'm visiting from the east coast and yes we can be demanding but really.  Why would you serve your chicken and not get your rice and dal until 45 mins later... their excuse we serve in courses....REALLY!!!  Haha. Not until I tried to cancel the food did it show up and the then truth came out that mess up in the kitchen and we were the luck ones that felt the brunt.  The manager was finally apologetic but all I had for dinner was chicken thighs.  SMH.   

Maybe just a bad night but I don't know if my next trip to SB will have this on my list.   Take your chance and maybe it was just my bad luck.",upscale
"Categories: Restaurants, Vegetarian, Salad, Coffee & Tea, Tex-Mex, American (Traditional), Burgers, Food, Sandwiches, Mexican, Juice Bars & Smoothies | Review: Decided to give this place one more chance after a long hiatus, and yup - there's a reason I don't come here. As a vegan in SB I know my options are limited, and I really do feel grateful for the access to some really great choices at a number of restaurants around town. Also I hate being ""that whiny vegan"" and feel like I'm pretty realistic in my expectations. That said?

Hello Natural Cafe, 1990 called and it wants it's tofu and steamed vegetables back. Seriously, for a place with ""natural"" in the title that claims to cater to vegetarians, this place has maybe 3-4 things that vegans can eat. How about a little modern love guys?? It's really not that hard. 

Finally, the last straw. We asked for a vegan menu and were offered a gluten-free menu. When we told the guy that vegan and gluten-free are different, he said ""well . . . kind of."" Um, no. Those two things literally have NO relationship to one another, and anyone in food service - especially ""natural"" foods - should know this.

Bottom line? OMG so 90s. And not in a fun way. Food has come a long way guys! CATCH UP!",study_spot
"Categories: Burgers, Cafes, Restaurants, Mexican, American (Traditional) | Review: Hubs and kids and I started going to Cal Taco about 15 yrs ago, and have since moved to the East coast and back. Off and on over the yrs we stop in for a bite and see how the place is doing. I was especially curious because of the great reviews. We went today for lunch before hubs flew to NYC for business. We only had about 45 minutes before we had to schlep him to the airport (looove the convenience of living 5 minutes from the aiport, and hubs always flies out from here and connects via LAX or Phoenix). 

Sundays are $1.89 charburger specials. We got a couple of those, some fries, a double char with cheese, fish tacos, and steak tacos. The place was packed, but we managed to get a booth quickly and somehow squeezed two parents and 3 young adults into a four seater. The food took just a few minutes and was solid overall. Aside from the fries which were warmish and sorta limp, we were all satisfied. The chars are smallish but satisfy for those who don;t want to pig. My son who had the double with cheese said he was stuffed and couldn't finish the last two bites which I brought home for the dog who was highly appreciative. BTW my son said even though the char was great, the Habit's is slightly superior. (And I hafta say, Habit's fries are better, too).

My other son who got the fish tacos said they were great--and he is extremely picky. He ordered two at $3 apiece. They came on soft corn tortillas with decent sized pieces of grilled fish, shredded romaine, tomato cubes and shredded jack. They were delish enough that he didn't even use the salsas from the salsa bar--a fairly wimpy green tomatillo and a tomatoey/cilantro one that was flavorful but not at all spicy. Half a point off because even though this place is not truly authentically Mexican, they shouldn't call themselves Cal-""Taco"" and not offer at least one kick-ass salsa. The steak soft tacos, at $2.75 apiece were perfectly acceptable and came exactly as the fish ones, but with cheddar cheese. 

The crowd was low-key, Goleta, beach-casual. Strictly shorts and Ts. Families, couples, just a nice mix. The service is friendly and efficient, atmosphere nice and breezy on a beautiful summer day, with the option of eating outdoors on their little patio. 

I would like to go back and try their teriyaki chix sandwich since people rave about them.  All in all, a perfectly acceptable experience but didn't knock my socks off. Maybe next time.",study_spot
"Categories: Seafood, American (New), Sandwiches, Steakhouses, Restaurants, Bars, Nightlife | Review: I have to say I was pretty disappointed when I dined at Opal. I had expected a lot since it came recommended and has such good Yelp reviews. The restaurant itself is cute, hip and provides a nice atmosphere. The staff was friendly and all but the food was just not up to par. I had trouble deciding what to order since nothing on the menu really jumped out at me. 

Once we ordered, the food took awhile to come out which resulted in luke warm food that quickly turned cold. I really felt that the food was trying to hard to be ""gourmet."" No one in my party was that impressed. Another gripe, is that our party wanted to order the special pumpkin desserts featured on their prix fixe menu. We were told we could only get this if we ordered off that menu. A seasonal dish like that should be available on the regular menu especially since our table alone would have ordered at least two of the choices. The prix fixe menu only included one choice as an entree (pork loin), so if you aren't interested in that, then you're out of luck.",upscale
"Categories: Coffee & Tea, Restaurants, Cafes, Food, Acai Bowls, Juice Bars & Smoothies | Review: This place is amazing!! Might be considered a little pricey, but you pay for quality. Plus if you love açaí toppings, totally worth it. You get to pick a size açaí bowl or smoothie and then you get unlimited toppings. The best part is they layer the toppings in a tall container instead of a wide bowl, so you keep getting new delicious toppings as you make your way through the bowl. I love açaí bowls, but I'm usually stuck with half of the açaí left and no toppings at other restaurants. At this one, I had peanut butter and Cocoa nibs in every bite. The açaí was the perfect amount of sweet and wasn't icy. The employees were all very nice and helpful. They explained their menu and answered our questions since it was our first time. There are plenty of tables to sit at outside and we got free parking at a public lot a block away. I will definitely come back here next time I'm in Santa Barbra",study_spot
"Categories: Coffee & Tea, Food, Bakeries, Coffee Roasteries | Review: Rachel and Tim make their customers feel so welcome and at home! Most importantly, the coffee is amazing. Definitely a plus that they source their pastries from local businesses! #SupportSmallBusinesses",study_spot
"Categories: Restaurants, American (Traditional), Lounges, Nightlife, Bars, Burgers, American (New) | Review: We had an awesome experience here. Sat outside with the doggie basking in the warm sun. Try their specialty bourbon drinks. They are winners!",late_night
"Categories: American (New), Pizza, Pubs, Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, Beer Bar | Review: So when we originally got evacuated we went to Santa Barbara to stay with a friend and we wanted to look for some good food and some good beers! This is the place! The soft pretzel appetizer is fantastic , the spicy  wings are delicious And the roasted chicken sandwich with the fries is something I would eat every day. I don't drink beer so the option of a Shirley temple was perfect and my boyfriend loved the meat and potatoes beer and loved it.  The selection of beers was pretty amazing.  Definitely recommend stopping by.",family_friendly
"Categories: Breweries, Restaurants, Sports Bars, Nightlife, American (Traditional), Food, Bars | Review: I love to play pool here. The games are only a dollar and they have like 5 tables.  They also have shuffle board and the buck hunter game. Great selection of unique beers. I almost always go for the state street stout which is delicious. Come here for pool and yummy beer",trendy
"Categories: Steakhouses, Burgers, Bars, Seafood, Cocktail Bars, Restaurants, Nightlife | Review: Our family likes going to Holdren's  for a great meal!  The menu is fantastic for all to enjoy a great steak or seafood.  We recently had table side smores for dessert!  It was very interactive and a fun treat.",upscale
"Categories: American (Traditional), American (New), Breakfast & Brunch, Restaurants, Seafood, Vegetarian, Nightlife, Event Planning & Services, Bars, Venues & Event Spaces | Review: Really good Wings, and a few good pizzas. Overall though, this place feels a bit rushed and just kind of meh... Don't get me wrong, the service is friendly, but standard, and the food is hit or miss for sure. A bit too pricey for what you get in my opinion. I think they should have spent a tad bit more time at the drawing board before rushing to launch this last year. Oh and one last thing: this place WOULD be great for Football Sunday's on the patio, but they only have ONE tv... I get that tv's don't always fit in with a concept, but I think that's a mistake in the case of benchmark.",family_friendly
